id,price_min,mean_true
82808,Work In Progess,70.41
76905,Work In Progess,70.31
79858,Work In Progess,70.38
79859,Work In Progess,70.43
82811,Work In Progess,70.32
71000,Work In Progess,70.36
73957,Work In Progess,70.44
76910,Work In Progess,70.45
82815,Work In Progess,70.42
71004,Work In Progess,70.42
82817,Work In Progess,70.45
79867,Work In Progess,70.38
79868,Work In Progess,70.34
71008,Work In Progess,70.37
71009,Work In Progess,70.3
82821,Work In Progess,70.29
71010,Work In Progess,70.39
73967,Work In Progess,70.39
76920,Work In Progess,70.37
82825,Work In Progess,70.43
71014,Work In Progess,70.36
82827,Work In Progess,70.45
82828,Work In Progess,70.31
79878,Work In Progess,70.34
71018,Work In Progess,70.45
71019,Work In Progess,70.32
82831,Work In Progess,70.38
73976,Work In Progess,70.31
73977,Work In Progess,70.43
76930,Work In Progess,70.44
82835,Work In Progess,70.31
71024,Work In Progess,70.35
82837,Work In Progess,70.41
82838,Work In Progess,70.29
79888,Work In Progess,70.35
78904,Work In Progess,70.33
71029,Work In Progess,70.34
82841,Work In Progess,70.45
71030,Work In Progess,70.46
73987,Work In Progess,70.37
76940,Work In Progess,70.45
82845,Work In Progess,70.39
79895,Work In Progess,70.32
82847,Work In Progess,70.45
79897,Work In Progess,70.3
79898,Work In Progess,70.3
71038,Work In Progess,70.35
82850,Work In Progess,70.42
82851,Work In Progess,70.37
83836,Work In Progess,70.44
73997,Work In Progess,70.44
73999,Work In Progess,70.39
82855,Work In Progess,70.42
82856,Work In Progess,70.4
82857,Work In Progess,70.34
71046,Work In Progess,70.45
79907,Work In Progess,70.43
71048,Work In Progess,70.46
79909,Work In Progess,70.3
82861,Work In Progess,70.31
80894,Work In Progess,70.38
74005,Work In Progess,70.42
76960,Work In Progess,70.43
82865,Work In Progess,70.4
82866,Work In Progess,70.43
82867,Work In Progess,70.34
79915,Work In Progess,70.41
79917,Work In Progess,70.42
71058,Work In Progess,70.35
82870,Work In Progess,70.43
74013,Work In Progess,70.36
80903,Work In Progess,70.39
74015,Work In Progess,70.33
76970,Work In Progess,70.39
82875,Work In Progess,70.31
82876,Work In Progess,70.41
79925,Work In Progess,70.36
71066,Work In Progess,70.3
79927,Work In Progess,70.45
71068,Work In Progess,70.4
82880,Work In Progess,70.41
82881,Work In Progess,70.29
75008,Work In Progess,70.4
74025,Work In Progess,70.44
76980,Work In Progess,70.36
82885,Work In Progess,70.29
74028,Work In Progess,70.38
82887,Work In Progess,70.45
71076,Work In Progess,70.42
79937,Work In Progess,70.36
79938,Work In Progess,70.44
79939,Work In Progess,70.36
82891,Work In Progess,70.36
75018,Work In Progess,70.37
74035,Work In Progess,70.31
76990,Work In Progess,70.38
75020,Work In Progess,70.35
79944,Work In Progess,70.29
82897,Work In Progess,70.42
71086,Work In Progess,70.39
82899,Work In Progess,70.42
79948,Work In Progess,70.33
71089,Work In Progess,70.42
82900,Work In Progess,70.36
82901,Work In Progess,70.32
74045,Work In Progess,70.43
79952,Work In Progess,70.44
75030,Work In Progess,70.38
79954,Work In Progess,70.32
82906,Work In Progess,70.32
71096,Work In Progess,70.35
82908,Work In Progess,70.34
79958,Work In Progess,70.29
71099,Work In Progess,70.38
79959,Work In Progess,70.41
82911,Work In Progess,70.3
74055,Work In Progess,70.31
79961,Work In Progess,70.35
82914,Work In Progess,70.39
79964,Work In Progess,70.44
82916,Work In Progess,70.37
71105,Work In Progess,70.36
79967,Work In Progess,70.45
79968,Work In Progess,70.37
71108,Work In Progess,70.46
71109,Work In Progess,70.29
82921,Work In Progess,70.43
74065,Work In Progess,70.41
79971,Work In Progess,70.45
75050,Work In Progess,70.43
79974,Work In Progess,70.41
82926,Work In Progess,70.36
71115,Work In Progess,70.38
82928,Work In Progess,70.4
79978,Work In Progess,70.3
71118,Work In Progess,70.33
71119,Work In Progess,70.41
82931,Work In Progess,70.36
77028,Work In Progess,70.41
79981,Work In Progess,70.39
82934,Work In Progess,70.45
79984,Work In Progess,70.39
82936,Work In Progess,70.31
71125,Work In Progess,70.42
74080,Work In Progess,70.42
79988,Work In Progess,70.3
74082,Work In Progess,70.29
71129,Work In Progess,70.41
74084,Work In Progess,70.38
77039,Work In Progess,70.38
80975,Work In Progess,70.36
74087,Work In Progess,70.41
79994,Work In Progess,70.34
79995,Work In Progess,70.42
82947,Work In Progess,70.33
79997,Work In Progess,70.37
79998,Work In Progess,70.3
74092,Work In Progess,70.45
74093,Work In Progess,70.37
74094,Work In Progess,70.44
74095,Work In Progess,70.44
74096,Work In Progess,70.4
74097,Work In Progess,70.45
77051,Work In Progess,70.36
74099,Work In Progess,70.33
80003,Work In Progess,70.42
82958,Work In Progess,70.43
80005,Work In Progess,70.45
74101,Work In Progess,70.32
81977,Work In Progess,70.4
74103,Work In Progess,70.35
74104,Work In Progess,70.34
71151,Work In Progess,70.42
74106,Work In Progess,70.38
77060,Work In Progess,70.4
74108,Work In Progess,70.3
74109,Work In Progess,70.4
82968,Work In Progess,70.34
80015,Work In Progess,70.44
74111,Work In Progess,70.29
74112,Work In Progess,70.32
80018,Work In Progess,70.46
74114,Work In Progess,70.37
71161,Work In Progess,70.34
74116,Work In Progess,70.32
77070,Work In Progess,70.42
74118,Work In Progess,70.31
80023,Work In Progess,70.41
82978,Work In Progess,70.34
80025,Work In Progess,70.41
74121,Work In Progess,70.32
74122,Work In Progess,70.38
74123,Work In Progess,70.38
74124,Work In Progess,70.35
71171,Work In Progess,70.42
74126,Work In Progess,70.37
77080,Work In Progess,70.43
74128,Work In Progess,70.3
80033,Work In Progess,70.31
82988,Work In Progess,70.37
80035,Work In Progess,70.41
80036,Work In Progess,70.41
80037,Work In Progess,70.45
74133,Work In Progess,70.41
74134,Work In Progess,70.4
71181,Work In Progess,70.34
74136,Work In Progess,70.34
77091,Work In Progess,70.39
80042,Work In Progess,70.37
74139,Work In Progess,70.43
82998,Work In Progess,70.36
74140,Work In Progess,70.32
77095,Work In Progess,70.4
80047,Work In Progess,70.35
77098,Work In Progess,70.41
74144,Work In Progess,70.31
74145,Work In Progess,70.3
74146,Work In Progess,70.41
74147,Work In Progess,70.33
80052,Work In Progess,70.35
74149,Work In Progess,70.29
83006,Work In Progess,70.42
74150,Work In Progess,70.39
80056,Work In Progess,70.41
74152,Work In Progess,70.32
74153,Work In Progess,70.39
74154,Work In Progess,70.29
74155,Work In Progess,70.45
83011,Work In Progess,70.37
74157,Work In Progess,70.34
80062,Work In Progess,70.43
74159,Work In Progess,70.37
80064,Work In Progess,70.36
80065,Work In Progess,70.42
80066,Work In Progess,70.46
74162,Work In Progess,70.44
74163,Work In Progess,70.43
74164,Work In Progess,70.44
74165,Work In Progess,70.36
83021,Work In Progess,70.3
123186,Work In Progess,70.39
80072,Work In Progess,70.37
74169,Work In Progess,70.36
83026,Work In Progess,70.36
77123,Work In Progess,70.4
74171,Work In Progess,70.42
74172,Work In Progess,70.41
74173,Work In Progess,70.45
74174,Work In Progess,70.4
71221,Work In Progess,70.46
83031,Work In Progess,70.44
74177,Work In Progess,70.4
80082,Work In Progess,70.3
74179,Work In Progess,70.37
83036,Work In Progess,70.3
77133,Work In Progess,70.34
74181,Work In Progess,70.37
74182,Work In Progess,70.33
74183,Work In Progess,70.33
74184,Work In Progess,70.44
71231,Work In Progess,70.3
74185,Work In Progess,70.29
74187,Work In Progess,70.31
80092,Work In Progess,70.36
80093,Work In Progess,70.32
80094,Work In Progess,70.36
80095,Work In Progess,70.39
80096,Work In Progess,70.37
74192,Work In Progess,70.45
74193,Work In Progess,70.37
74194,Work In Progess,70.38
74195,Work In Progess,70.32
71241,Work In Progess,70.45
74197,Work In Progess,70.46
77151,Work In Progess,70.39
74199,Work In Progess,70.39
80103,Work In Progess,70.37
80104,Work In Progess,70.41
74200,Work In Progess,70.37
74201,Work In Progess,70.33
82076,Work In Progess,70.32
74203,Work In Progess,70.45
74204,Work In Progess,70.31
71251,Work In Progess,70.34
74206,Work In Progess,70.3
77160,Work In Progess,70.43
74208,Work In Progess,70.45
74209,Work In Progess,70.3
80114,Work In Progess,70.3
74210,Work In Progess,70.39
74211,Work In Progess,70.35
74212,Work In Progess,70.3
80118,Work In Progess,70.36
74214,Work In Progess,70.46
71261,Work In Progess,70.42
74216,Work In Progess,70.31
77170,Work In Progess,70.46
74218,Work In Progess,70.44
80123,Work In Progess,70.29
80124,Work In Progess,70.36
74220,Work In Progess,70.41
74221,Work In Progess,70.46
74222,Work In Progess,70.4
74223,Work In Progess,70.44
74224,Work In Progess,70.44
71271,Work In Progess,70.44
74226,Work In Progess,70.3
77180,Work In Progess,70.41
74228,Work In Progess,70.3
80133,Work In Progess,70.46
80134,Work In Progess,70.42
80135,Work In Progess,70.31
74231,Work In Progess,70.43
80137,Work In Progess,70.46
74233,Work In Progess,70.34
74234,Work In Progess,70.43
71281,Work In Progess,70.42
74236,Work In Progess,70.32
77191,Work In Progess,70.35
77192,Work In Progess,70.33
80143,Work In Progess,70.38
83097,Work In Progess,70.43
80145,Work In Progess,70.38
74241,Work In Progess,70.45
80147,Work In Progess,70.43
80148,Work In Progess,70.41
74244,Work In Progess,70.43
74245,Work In Progess,70.37
74246,Work In Progess,70.34
74247,Work In Progess,70.38
77200,Work In Progess,70.44
74249,Work In Progess,70.3
83106,Work In Progess,70.41
80155,Work In Progess,70.39
74251,Work In Progess,70.44
74252,Work In Progess,70.38
74253,Work In Progess,70.42
74254,Work In Progess,70.37
76224,Work In Progess,70.46
83111,Work In Progess,70.45
74257,Work In Progess,70.45
77210,Work In Progess,70.32
74259,Work In Progess,70.42
83116,Work In Progess,70.44
80165,Work In Progess,70.4
74261,Work In Progess,70.35
74262,Work In Progess,70.32
74263,Work In Progess,70.34
74264,Work In Progess,70.42
74265,Work In Progess,70.36
83121,Work In Progess,70.45
80171,Work In Progess,70.41
77220,Work In Progess,70.41
74269,Work In Progess,70.34
83126,Work In Progess,70.39
77223,Work In Progess,70.45
74271,Work In Progess,70.41
74272,Work In Progess,70.3
74273,Work In Progess,70.32
74274,Work In Progess,70.39
71321,Work In Progess,70.35
83131,Work In Progess,70.45
74277,Work In Progess,70.43
77230,Work In Progess,70.4
74279,Work In Progess,70.33
83136,Work In Progess,70.45
77233,Work In Progess,70.33
74281,Work In Progess,70.43
74282,Work In Progess,70.44
74283,Work In Progess,70.37
74284,Work In Progess,70.32
71331,Work In Progess,70.35
74285,Work In Progess,70.29
80191,Work In Progess,70.31
77240,Work In Progess,70.34
74289,Work In Progess,70.43
80194,Work In Progess,70.34
80195,Work In Progess,70.41
80196,Work In Progess,70.4
74292,Work In Progess,70.33
74293,Work In Progess,70.35
74294,Work In Progess,70.45
74295,Work In Progess,70.31
71341,Work In Progess,70.43
74297,Work In Progess,70.32
77251,Work In Progess,70.34
74299,Work In Progess,70.36
80203,Work In Progess,70.38
80204,Work In Progess,70.43
74300,Work In Progess,70.37
74301,Work In Progess,70.37
82176,Work In Progess,70.45
74303,Work In Progess,70.36
74304,Work In Progess,70.35
71351,Work In Progess,70.44
74306,Work In Progess,70.31
77260,Work In Progess,70.42
74308,Work In Progess,70.37
74309,Work In Progess,70.33
77263,Work In Progess,70.46
80215,Work In Progess,70.3
80216,Work In Progess,70.42
80217,Work In Progess,70.45
80218,Work In Progess,70.32
77269,Work In Progess,70.44
71361,Work In Progess,70.31
74316,Work In Progess,70.33
77270,Work In Progess,70.33
74318,Work In Progess,70.3
80223,Work In Progess,70.4
80224,Work In Progess,70.42
74320,Work In Progess,70.41
74321,Work In Progess,70.43
74322,Work In Progess,70.45
74323,Work In Progess,70.3
74324,Work In Progess,70.39
71371,Work In Progess,70.44
74326,Work In Progess,70.45
77280,Work In Progess,70.35
74328,Work In Progess,70.44
80233,Work In Progess,70.34
80234,Work In Progess,70.36
80235,Work In Progess,70.44
80236,Work In Progess,70.29
80237,Work In Progess,70.4
80238,Work In Progess,70.42
74334,Work In Progess,70.4
71381,Work In Progess,70.46
74336,Work In Progess,70.44
77291,Work In Progess,70.36
74338,Work In Progess,70.37
80243,Work In Progess,70.35
83197,Work In Progess,70.42
74340,Work In Progess,70.35
80246,Work In Progess,70.35
80247,Work In Progess,70.32
74342,Work In Progess,70.35
83200,Work In Progess,70.34
83201,Work In Progess,70.43
74346,Work In Progess,70.45
74347,Work In Progess,70.39
77300,Work In Progess,70.33
83205,Work In Progess,70.43
83206,Work In Progess,70.36
74350,Work In Progess,70.33
80256,Work In Progess,70.43
74352,Work In Progess,70.38
80257,Work In Progess,70.3
83210,Work In Progess,70.37
79277,Work In Progess,70.36
81244,Work In Progess,70.29
83213,Work In Progess,70.33
77310,Work In Progess,70.39
83215,Work In Progess,70.31
71405,Work In Progess,70.41
80265,Work In Progess,70.4
80266,Work In Progess,70.34
83219,Work In Progess,70.45
71409,Work In Progess,70.38
83220,Work In Progess,70.46
83221,Work In Progess,70.44
81254,Work In Progess,70.31
74368,Work In Progess,70.45
77320,Work In Progess,70.44
83225,Work In Progess,70.36
71415,Work In Progess,70.4
83227,Work In Progess,70.32
80276,Work In Progess,70.42
83229,Work In Progess,70.36
71419,Work In Progess,70.33
83230,Work In Progess,70.43
71421,Work In Progess,70.38
81264,Work In Progess,70.34
83233,Work In Progess,70.41
77330,Work In Progess,70.32
83235,Work In Progess,70.45
71425,Work In Progess,70.4
83237,Work In Progess,70.35
77334,Work In Progess,70.3
83239,Work In Progess,70.39
71429,Work In Progess,70.4
83240,Work In Progess,70.38
83241,Work In Progess,70.41
78322,Work In Progess,70.33
80291,Work In Progess,70.45
77340,Work In Progess,70.38
83245,Work In Progess,70.44
80294,Work In Progess,70.32
83247,Work In Progess,70.42
80296,Work In Progess,70.45
83249,Work In Progess,70.34
71439,Work In Progess,70.32
83250,Work In Progess,70.41
83251,Work In Progess,70.41
71441,Work In Progess,70.36
83253,Work In Progess,70.41
77350,Work In Progess,70.43
83255,Work In Progess,70.29
83256,Work In Progess,70.4
71446,Work In Progess,70.3
80305,Work In Progess,70.39
83259,Work In Progess,70.3
80307,Work In Progess,70.43
83260,Work In Progess,70.42
83261,Work In Progess,70.39
71451,Work In Progess,70.39
83263,Work In Progess,70.44
77360,Work In Progess,70.4
74408,Work In Progess,70.34
74409,Work In Progess,70.31
80313,Work In Progess,70.32
80315,Work In Progess,70.35
74411,Work In Progess,70.36
74412,Work In Progess,70.33
80318,Work In Progess,70.34
74414,Work In Progess,70.34
71461,Work In Progess,70.3
79338,Work In Progess,70.42
77370,Work In Progess,70.36
74418,Work In Progess,70.45
78356,Work In Progess,70.35
71466,Work In Progess,70.44
80325,Work In Progess,70.44
83279,Work In Progess,70.37
71469,Work In Progess,70.37
83280,Work In Progess,70.45
83281,Work In Progess,70.33
82299,Work In Progess,70.3
74426,Work In Progess,70.32
81315,Work In Progess,70.43
74428,Work In Progess,70.43
80333,Work In Progess,70.4
71476,Work In Progess,70.38
80335,Work In Progess,70.44
80336,Work In Progess,70.39
71479,Work In Progess,70.42
80338,Work In Progess,70.32
83291,Work In Progess,70.41
74435,Work In Progess,70.38
83293,Work In Progess,70.37
77390,Work In Progess,70.42
74438,Work In Progess,70.38
80343,Work In Progess,70.35
71486,Work In Progess,70.44
83298,Work In Progess,70.41
80346,Work In Progess,70.35
74442,Work In Progess,70.37
81331,Work In Progess,70.3
83300,Work In Progess,70.32
74445,Work In Progess,70.45
79368,Work In Progess,70.3
74447,Work In Progess,70.31
77400,Work In Progess,70.43
74449,Work In Progess,70.32
80354,Work In Progess,70.43
74450,Work In Progess,70.43
80356,Work In Progess,70.42
74452,Work In Progess,70.3
